Bus283,241.683322,-0.538364,247.278539,3.660680,241.094631,1.572447
Bus284,241.683175,-0.538360,247.271941,3.660684,241.103342,1.572441
Bus285,242.788682,-0.541758,246.091495,3.666483,237.773956,1.570643
Bus286,242.950633,-0.542249,245.920716,3.667327,237.291613,1.570379
Bus287,243.257889,-0.543120,245.577446,3.668969,236.400112,1.569919
Bus288,243.148311,-0.542867,245.714675,3.668376,236.691868,1.570059
Bus289,241.679037,-0.538356,247.278762,3.660676,241.104930,1.572444
Bus290,241.683300,-0.538363,247.278463,3.660680,241.101598,1.572440
Bus291,241.683323,-0.538364,247.278543,3.660680,241.094253,1.572448
Bus292,241.683322,-0.538364,247.278539,3.660680,241.094605,1.572447
Bus293,241.683175,-0.538360,247.271908,3.660684,241.103342,1.572441
Bus294,242.788577,-0.541758,246.091495,3.666483,237.773958,1.570643
Bus295,242.950633,-0.542249,245.920717,3.667327,237.291516,1.570379
Bus296,243.308685,-0.543246,245.515880,3.669248,236.260463,1.569858
Bus297,243.151529,-0.542952,245.728943,3.668435,236.643045,1.570094
Bus298,241.683324,-0.538364,247.278545,3.660680,241.094079,1.572448
Bus299,241.683322,-0.538364,247.278539,3.660680,241.094587,1.572448
Bus300,241.683176,-0.538360,247.271873,3.660684,241.103342,1.572441
Bus301,242.788495,-0.541758,246.091495,3.666483,237.773958,1.570643
Bus302,242.950634,-0.542249,245.920721,3.667327,237.291082,1.570380
Bus303,243.640610,-0.544067,245.114163,3.671077,235.348204,1.569457
Bus304,243.152240,-0.542971,245.732093,3.668448,236.632267,1.570101
Bus305,241.683325,-0.538364,247.278548,3.660680,241.093785,1.572448
Bus306,241.683322,-0.538364,247.278540,3.660680,241.094566,1.572448
Bus307,241.683178,-0.538360,247.271670,3.660684,241.103343,1.572441
Bus308,242.788394,-0.541758,246.091496,3.666483,237.773960,1.570643
Bus309,242.950635,-0.542249,245.920722,3.667327,237.290998,1.570380
Bus310,243.665409,-0.544128,245.084191,3.671213,235.280067,1.569427
Bus311,243.152476,-0.542977,245.733139,3.668453,236.628686,1.570104
Bus312,241.683327,-0.538364,247.278554,3.660680,241.093221,1.572449
Bus313,241.683322,-0.538364,247.278540,3.660680,241.094525,1.572448
Bus314,241.683187,-0.538360,247.270809,3.660685,241.103345,1.572440
Bus315,242.788289,-0.541758,246.091496,3.666483,237.773961,1.570643
Bus316,242.950635,-0.542249,245.920723,3.667327,237.290936,1.570380
Bus317,243.665074,-0.544128,245.084192,3.671213,235.280070,1.569427
Bus318,244.122499,-0.545251,244.535779,3.673730,234.031141,1.568870
Bus319,243.152599,-0.542981,245.733686,3.668455,236.626817,1.570105
Bus320,241.683332,-0.538364,247.278572,3.660680,241.091560,1.572451
Bus321,241.683323,-0.538364,247.278542,3.660680,241.094370,1.572448
Bus322,242.788165,-0.541758,246.091496,3.666483,237.773962,1.570643
Bus323,242.950635,-0.542249,245.920724,3.667327,237.290865,1.570380
Bus324,243.663352,-0.544126,245.084197,3.671213,235.280090,1.569427
Bus325,244.341966,-0.545788,244.273148,3.674942,233.431809,1.568601
Bus326,243.152705,-0.542983,245.734153,3.668457,236.625217,1.570106
Bus327,241.683325,-0.538364,247.278547,3.660680,241.093839,1.572448
Bus328,242.788094,-0.541758,246.091496,3.666483,237.773963,1.570643
Bus329,242.950635,-0.542249,245.920725,3.667327,237.290794,1.570380
Bus330,243.662751,-0.544126,245.084198,3.671213,235.280096,1.569427
Bus331,244.349898,-0.545927,244.299321,3.675036,231.055533,1.571105
Bus332,244.628316,-0.544574,243.347618,3.675726,233.535279,1.566884
Bus333,243.152825,-0.542987,245.734685,3.668459,236.623398,1.570108
Bus334,242.787775,-0.541758,246.091497,3.666483,237.773966,1.570643
Bus335,242.950637,-0.542249,245.920731,3.667327,237.290173,1.570381
Bus336,243.661442,-0.544124,245.084202,3.671213,235.280111,1.569427
Bus337,244.353040,-0.545982,244.309687,3.675073,230.114817,1.572111
Bus338,244.628336,-0.544574,243.345779,3.675728,233.535285,1.566884
Bus339,244.680327,-0.544354,243.179643,3.675870,233.554135,1.566572
Bus340,243.152919,-0.542989,245.735104,3.668461,236.621964,1.570109
Bus341,242.787651,-0.541757,246.091498,3.666483,237.773968,1.570643
Bus342,242.950641,-0.542249,245.920745,3.667327,237.288902,1.570382
Bus343,243.660921,-0.544124,245.084203,3.671213,235.280117,1.569427
Bus344,243.661183,-0.544124,245.084202,3.671213,235.280114,1.569427
Bus345,244.628346,-0.544574,243.344854,3.675729,233.535288,1.566884
Bus346,244.724894,-0.544166,243.035741,3.675992,233.570307,1.566305
Bus347,243.152998,-0.542991,245.735455,3.668462,236.620762,1.570109
Bus348,242.787608,-0.541757,246.091498,3.666483,237.773968,1.570643
Bus349,243.660142,-0.544123,245.084205,3.671213,235.280125,1.569427
Bus350,243.661147,-0.544124,245.084202,3.671213,235.280114,1.569427
Bus351,244.628347,-0.544574,243.344768,3.675729,233.535288,1.566884
Bus352,244.756249,-0.544033,242.934522,3.676079,233.581693,1.566118
Bus353,243.153070,-0.542993,245.735772,3.668464,236.619678,1.570110
Bus354,242.787576,-0.541757,246.091498,3.666483,237.773969,1.570643
Bus355,243.661107,-0.544124,245.084202,3.671213,235.280115,1.569427
Bus356,244.628347,-0.544574,243.344733,3.675729,233.535288,1.566884
Bus357,244.795871,-0.543866,242.806632,3.676188,233.596091,1.565881
Bus358,243.153129,-0.542995,245.736035,3.668465,236.618780,1.570111
Bus359,242.787552,-0.541757,246.091498,3.666483,237.773969,1.570643
Bus360,243.661073,-0.544124,245.084202,3.671213,235.280115,1.569427
Bus361,244.628347,-0.544574,243.344708,3.675729,233.535288,1.566884
Bus362,244.820702,-0.543761,242.726499,3.676256,233.605119,1.565732
Bus363,243.153198,-0.542996,245.736339,3.668466,236.617739,1.570112
Bus364,242.787540,-0.541757,246.091498,3.666483,237.773969,1.570643
Bus365,243.661036,-0.544124,245.084203,3.671213,235.280115,1.569427
Bus366,244.628348,-0.544574,243.344682,3.675729,233.535288,1.566884
Bus367,244.858838,-0.543600,242.603448,3.676362,233.618993,1.565504
Bus368,243.153273,-0.542999,245.736673,3.668467,236.616595,1.570112
Bus369,242.787522,-0.541757,246.091498,3.666483,237.773969,1.570643
Bus370,243.660984,-0.544124,245.084203,3.671213,235.280116,1.569427
Bus371,244.628348,-0.544574,243.344652,3.675729,233.535288,1.566884
Bus372,244.896861,-0.543440,242.480783,3.676467,233.632836,1.565277
Bus373,243.153685,-0.543009,245.738497,3.668475,236.610356,1.570117
Bus374,242.787492,-0.541757,246.091498,3.666483,237.773970,1.570643
Bus375,243.660921,-0.544124,245.084203,3.671213,235.280117,1.569427
Bus376,244.628348,-0.544574,243.344614,3.675730,233.535288,1.566884
Bus377,244.939532,-0.543260,242.343152,3.676585,233.648382,1.565022
Bus378,243.151962,-0.543009,245.736816,3.668475,236.608928,1.570117
Bus379,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus380,242.787360,-0.541757,246.091498,3.666483,237.773971,1.570643
Bus381,243.660528,-0.544123,245.084204,3.671213,235.280121,1.569427
Bus382,244.628349,-0.544574,243.344579,3.675730,233.535288,1.566884
Bus383,244.970414,-0.543129,242.243560,3.676670,233.659641,1.564837
Bus384,243.150312,-0.543008,245.735205,3.668475,236.607560,1.570117
Bus385,243.154612,-0.543026,245.741600,3.668486,236.327483,1.570412
Bus386,243.153815,-0.543012,245.738931,3.668476,236.570737,1.570158
Bus387,242.786872,-0.541757,246.091500,3.666483,237.773977,1.570643
